Time,enmoTrunc,xMean,yMean,zMean,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2017-03-22 11:37:40.000,0.000000,0.207037,0.029517,-0.951429,0.009100,0.009046,0.958434,0.001439,0.001492,0.001736,0.00,1000,0,0,0,800
2017-03-22 11:37:50.000,0.000000,0.207008,0.029596,-0.951433,0.009100,0.009161,0.956087,0.001481,0.001582,0.001779,0.00,1000,0,0,0,800
2017-03-22 11:38:00.000,0.000000,0.207006,0.029816,-0.951296,0.009153,0.009215,0.956161,0.001497,0.001562,0.001767,0.00,1000,0,0,0,800
2017-03-22 11:38:10.000,0.000000,0.207194,0.029758,-0.951312,0.009147,0.009155,0.956000,0.001498,0.001470,0.001732,0.00,1000,0,0,0,800
2017-03-22 11:38:20.000,0.000000,0.206952,0.029591,-0.951505,0.009088,0.012286,0.960598,0.001512,0.001477,0.001756,0.00,1000,0,0,0,800
2017-03-22 11:38:30.000,0.000000,0.206841,0.029485,-0.951681,0.009152,0.009111,0.956028,0.001490,0.001505,0.001692,0.00,1000,0,0,0,800
2017-03-22 11:38:40.000,0.000000,0.206978,0.029636,-0.951529,0.009024,0.013327,0.956144,0.001461,0.001582,0.001763,0.00,1000,0,0,0,800
2017-03-22 11:38:50.000,0.000000,0.206769,0.029495,-0.951754,0.013000,0.012584,0.959937,0.001565,0.001583,0.001778,0.00,1000,0,0,0,800
2017-03-22 11:39:00.000,0.000000,0.206832,0.029481,-0.951421,0.011137,0.009150,0.959083,0.001581,0.001518,0.001733,0.00,1000,0,0,0,800
2017-03-22 11:39:10.000,0.000000,0.206670,0.029614,-0.951406,0.009019,0.009028,0.956161,0.001513,0.001550,0.001756,0.00,1000,0,0,0,800
